Actual,Predicted
46.63,51.91720000000005
56.58,59.920899999999975
74.54,72.62499999999996
47.03,56.439299999999996
56.17,59.90340000000005
64.24,65.8809999999999
69.22,66.4281
40.0,75.373
93.32,79.82559999999995
40.46,74.92749999999998
86.42,80.55800000000004
68.23,68.15539999999989
76.44,71.0991999999999
49.85,60.78450000000005
54.29,61.271399999999986
44.01,70.45960000000001
80.78,76.68059999999993
60.56,63.457200000000086
74.53,73.09289999999994
75.08,71.91469999999997
85.98,79.79529999999991
69.58,67.72879999999996
97.93,88.98460000000004
72.62,71.53769999999994
92.0,68.23749999999998
76.27,66.83009999999999
63.61,67.95449999999994
79.02,76.30380000000011
85.73,78.61089999999989
64.7,64.03969999999993
68.58,69.87119999999996
92.6,80.96500000000007
87.46,69.9361
47.46,57.17480000000003
63.33,65.01479999999995
75.06,75.5297000000001
94.69,86.77719999999992
83.82,80.42459999999994
46.07,54.96499999999999
79.74,75.22829999999989
76.61,67.59860000000002
86.61,79.3356999999999
73.09,68.45190000000005
99.5,88.18540000000002
75.42,70.39200000000005
82.64,66.64849999999998
71.58,70.47619999999995
86.2,81.21739999999993
79.43,73.55700000000003
67.43,69.78530000000006
41.94,51.800599999999974
69.17,68.09080000000004
56.68,60.88740000000001
89.29,83.83279999999996
44.79,53.298799999999986
58.41,61.455899999999964
42.16,66.96019999999997
70.03,69.31249999999997
63.69,64.90079999999993
73.42,71.92810000000003
92.49,85.03519999999992
82.27,78.56350000000015
81.25,76.01500000000001
43.4,52.33699999999997
88.75,68.63569999999999
53.98,73.393
48.72,57.01129999999998
55.71,58.67910000000002
49.1,58.10860000000003
83.7,78.9243999999999
54.39,76.14989999999995
81.51,72.39610000000008
83.8,78.74640000000011
98.12,88.35599999999998
53.94,58.84319999999995
45.62,56.293999999999954
47.37,57.194799999999944
60.05,65.01360000000001
64.84,66.55830000000003
51.74,59.9927999999999
98.31,84.79890000000006
88.61,67.31449999999997
92.89,85.46280000000007
42.52,53.25230000000005
74.39,72.14950000000007
44.53,54.54439999999999
54.86,67.13610000000003
94.2,71.85979999999999
90.58,82.65039999999995
45.31,52.10250000000005
41.51,51.218000000000096
54.1,59.847100000000026
59.98,69.9249
77.59,76.22400000000007
47.9,60.75779999999998
52.26,57.5286000000001
91.32,83.43579999999994
42.7,52.81489999999995
61.36,64.1629
43.77,55.905500000000075
90.46,70.0539
86.79,79.92389999999999
94.71,85.9619
64.16,64.26819999999994
65.66,65.37589999999994
72.8,72.41220000000007
61.36,65.91339999999992
87.56,75.65430000000003
78.02,76.61090000000009
81.39,74.67420000000007
79.61,74.2634999999999
51.83,56.26899999999998
50.42,74.88159999999998
51.34,70.20859999999996
60.9,66.6862999999999
49.33,57.57959999999997
58.14,70.82699999999998
80.82,76.82549999999992
53.89,59.450100000000056
63.18,68.23800000000004
97.69,88.37569999999992
75.05,73.27640000000008
96.69,68.78080000000003
99.35,74.14329999999997
90.06,81.11990000000009
62.93,64.00810000000006
75.69,72.60189999999993
62.5,63.7413
64.07,63.99109999999994
72.5,70.8269
98.39,88.14440000000009
82.86,78.16629999999988
94.97,69.7259
48.1,54.40310000000003
98.03,88.90449999999998
65.29,65.01719999999997
51.23,58.3340999999999
98.75,84.90180000000001
62.6,64.48510000000006
60.68,64.64900000000004
68.63,69.12870000000004
94.28,84.92129999999997
74.51,69.93360000000003
95.71,85.13969999999998
98.96,93.10449999999993
90.1,72.90509999999999
91.7,81.1004999999999
75.52,74.11520000000016
85.97,80.01400000000007
56.48,58.76509999999992
85.9,78.43609999999994
99.14,87.6434000000001
76.7,75.17449999999992
57.5,67.26219999999998
94.56,79.99120000000008
65.43,66.71500000000003
97.64,86.76460000000009
86.58,72.17379999999999
63.81,67.67950000000008
94.42,84.06490000000002
80.86,75.94689999999993
45.69,56.44789999999998
77.9,74.76839999999991
92.74,69.6178
50.7,63.12679999999998
61.25,63.07949999999999
79.51,75.3453000000001
41.79,52.55299999999998
56.31,61.84480000000004
68.4,70.53269999999993
40.96,75.04399999999998
77.15,73.74619999999992
78.8,76.66160000000008
56.64,59.61450000000008
42.03,49.18430000000002
62.37,65.25839999999995
45.82,56.48489999999995
69.68,69.58610000000004
86.06,81.14560000000009
83.57,79.06239999999991
52.08,60.69309999999996
41.24,50.95689999999993
63.91,62.72419999999994
85.85,82.62070000000008
76.43,75.03310000000005
62.78,64.23619999999997
40.57,65.5147
89.29,80.95919999999998
91.06,83.1142000000001
56.0,60.634399999999985
92.28,80.68779999999994
57.38,61.18850000000005
97.01,89.85510000000014
74.47,74.36480000000007
55.69,61.51569999999992
64.96,69.7119
47.07,54.78989999999997
64.21,70.75900000000001
94.28,84.54599999999996
53.47,57.91570000000001
